厂商名,域名,厂商级别,厂商排位,严重最高奖励,高危最高奖励,中危最高奖励,低危最高奖励
Exmo,https://exmo.com/,B,0.129,1.26 ETH,1.0 ETH,0.45 ETH,0.04 ETH
gate.io,https://gateio.news/,B,0.1129,1.25 ETH,1.0 ETH,0.45 ETH,0.04 ETH
B网,https://bittrex.com,B,0.0806,1.24 ETH,1.0 ETH,0.44 ETH,0.03 ETH
bitFlyer,https://bitflyer.jp/,C,0.9877,1.2 ETH,0.8 ETH,0.3 ETH,0.1 ETH
YoBit,https://yobit.net,C,0.9383,1.19 ETH,0.79 ETH,0.29 ETH,0.09 ETH
HPX,https://www.hpx.com/,C,0.9259,1.19 ETH,0.79 ETH,0.29 ETH,0.09 ETH
BTCBOX,https://www.btcbox.co.jp/,C,0.9012,1.19 ETH,0.79 ETH,0.28 ETH,0.09 ETH
Coincheck,https://coincheck.com/,C,0.8765,1.19 ETH,0.79 ETH,0.28 ETH,0.08 ETH
双子星,https://gemini.com/,C,0.8642,1.19 ETH,0.79 ETH,0.27 ETH,0.08 ETH
P网,https://poloniex.com,C,0.8395,1.18 ETH,0.79 ETH,0.27 ETH,0.08 ETH
酷币,https://www.coolcoin.com,C,0.8272,1.18 ETH,0.78 ETH,0.27 ETH,0.08 ETH
Livecoin,https://www.livecoin.net/,C,0.8148,1.18 ETH,0.78 ETH,0.26 ETH,0.08 ETH
FEX,https://fexpro.net/,C,0.7901,1.18 ETH,0.78 ETH,0.26 ETH,0.07 ETH
itBit,https://www.itbit.com,C,0.7407,1.17 ETH,0.78 ETH,0.25 ETH,0.07 ETH
Coinone,https://coinone.co.kr/,C,0.716,1.17 ETH,0.77 ETH,0.24 ETH,0.06 ETH
BitBay,https://bitbay.net,C,0.679,1.17 ETH,0.77 ETH,0.24 ETH,0.06 ETH
KuCoin,https://www.kucoin.com,C,0.6667,1.16 ETH,0.77 ETH,0.23 ETH,0.05 ETH
Zaif,https://zaif.jp,C,0.5926,1.16 ETH,0.76 ETH,0.22 ETH,0.04 ETH
Rfinex,https://www.rfinex.com/,C,0.5556,1.15 ETH,0.76 ETH,0.21 ETH,0.03 ETH
OkCoin韩国站,https://www.okcoinkr.com/,C,0.5185,1.15 ETH,0.76 ETH,0.2 ETH,0.03 ETH
Luno,https://www.luno.com,C,0.4815,1.14 ETH,0.75 ETH,0.19 ETH,0.02 ETH
DSX,https://dsx.uk,C,0.3704,1.13 ETH,0.74 ETH,0.16 ETH,0.01 ETH
BigOne,https://big.one,C,0.3333,1.13 ETH,0.74 ETH,0.15 ETH,0.01 ETH
柯宾汉,https://www.cobinhood.com/,C,0.3086,1.13 ETH,0.74 ETH,0.15 ETH,0.01 ETH
STEX,https://www.stex.com,C,0.2716,1.12 ETH,0.73 ETH,0.13 ETH,0.01 ETH
Bitso,https://bitso.com,C,0.2222,1.12 ETH,0.73 ETH,0.12 ETH,0.01 ETH
IDEX,https://idex.market,C,0.1975,1.12 ETH,0.73 ETH,0.11 ETH,0.01 ETH
ACX,https://acx.io/,C,0.1605,1.11 ETH,0.72 ETH,0.1 ETH,0.01 ETH
CREX24,https://crex24.com/zh/,C,0.1358,1.11 ETH,0.72 ETH,0.1 ETH,0.01 ETH
CEO交易所,https://ceo.bi,C,0.0988,1.11 ETH,0.72 ETH,0.08 ETH,0.01 ETH
OkCoin国际,https://www.okcoin.com,C,0.0864,1.1 ETH,0.71 ETH,0.08 ETH,0.01 ETH
Tidex,https://tidex.com/,C,0.0741,1.1 ETH,0.71 ETH,0.08 ETH,0.01 ETH
YEX,http://yex.com/,C,0.0617,1.1 ETH,0.71 ETH,0.07 ETH,0.01 ETH
Kuna,https://kuna.io,C,0.0247,1.1 ETH,0.71 ETH,0.06 ETH,0.01 ETH
OTCBTC,https://otcbtc.com,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
Bleutrade,https://bleutrade.com,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
KKEX,https://kkex.com,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
COINNEST,http://www.coinnest.co.kr,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
Fisco,https://fcce.jp,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
趣币网,https://www.qubi.com,A,0.9512,无上限,无上限,3.39 ETH,0.59 ETH
雷盾交易所,https://www.loex.io,A,0.9268,无上限,无上限,3.34 ETH,0.59 ETH
火币合约,https://www.hbdm.com,A,0.8537,无上限,无上限,3.19 ETH,0.58 ETH
币夫,https://www.bitforex.com/,A,0.8293,无上限,无上限,3.15 ETH,0.57 ETH
IOAEX,http://www.ioaex.com,A,0.6829,无上限,无上限,2.87 ETH,0.55 ETH
COINBIG,https://www.coinbig.com/,A,0.6341,无上限,无上限,2.78 ETH,0.54 ETH
BitAsset,https://www.bitasset.com/,A,0.6098,无上限,无上限,2.74 ETH,0.54 ETH
Simex,https://simex.global/ru,A,0.5122,无上限,无上限,2.58 ETH,0.52 ETH
BitMart,https://www.bitmart.com/,A,0.4878,无上限,无上限,2.54 ETH,0.52 ETH
Exrates,https://lk.exrates.me,A,0.439,无上限,无上限,2.46 ETH,0.51 ETH
Dcoin,https://www.dcoin.com/,A,0.2927,无上限,无上限,2.25 ETH,0.48 ETH
ZG.com,https://www.zg.com/,A,0.2439,无上限,无上限,2.18 ETH,0.47 ETH
Coinsuper,https://www.coinsuper.com/,A,0.561,无上限,无上限,2.66 ETH,0.53 ETH
GAEA,https://www.gmex.io,A,0.2195,无上限,无上限,2.15 ETH,0.47 ETH
LBank,https://www.lbkex.com/,A,0.1951,无上限,无上限,2.11 ETH,0.46 ETH
55全球市场,https://www.55.com,A,0.1463,无上限,无上限,2.05 ETH,0.45 ETH
加勒比H网,http://hht.one/,A,0.0732,无上限,无上限,1.96 ETH,0.44 ETH
汇币网,https://hb.top,A,0.0244,无上限,无上限,1.9 ETH,0.43 ETH
星客,https://www.silktrader.net/,B,0.9677,1.49 ETH,1.0 ETH,0.6 ETH,0.24 ETH
BKEX,https://www.bkex.com/,B,0.9032,1.47 ETH,1.0 ETH,0.58 ETH,0.23 ETH
VVBTC,http://www.vvbtc.com,B,0.871,1.46 ETH,1.0 ETH,0.58 ETH,0.23 ETH
CoinMex,https://www.coinmex.com/,B,0.8387,1.45 ETH,1.0 ETH,0.57 ETH,0.22 ETH
Bitget,https://www.bitget.com/,B,0.8226,1.45 ETH,1.0 ETH,0.57 ETH,0.22 ETH
TOKOK,https://www.tokok.com/,B,0.8065,1.44 ETH,1.0 ETH,0.57 ETH,0.21 ETH
RightBTC,https://www.rightbtc.com,B,0.7903,1.44 ETH,1.0 ETH,0.57 ETH,0.21 ETH
币诺,https://coinoah.com/,B,0.7742,1.43 ETH,1.0 ETH,0.56 ETH,0.21 ETH
币峰,https://www.befong.com,B,0.7581,1.43 ETH,1.0 ETH,0.56 ETH,0.2 ETH
币蛋,https://www.coinegg.com/,B,0.7419,1.42 ETH,1.0 ETH,0.56 ETH,0.2 ETH
紫牛币交所,http://www.purcow.io/,B,0.6935,1.41 ETH,1.0 ETH,0.55 ETH,0.19 ETH
CDAE,https://www.cdaevip.com,B,0.7097,1.41 ETH,1.0 ETH,0.55 ETH,0.19 ETH
币尔,https://www.coineal.com/,A,0.6585,无上限,无上限,2.83 ETH,0.55 ETH
币昇,https://www.bisheng.top,B,0.6613,1.4 ETH,1.0 ETH,0.55 ETH,0.18 ETH
86COIN,http://www.86coin.io,B,0.629,1.39 ETH,1.0 ETH,0.54 ETH,0.18 ETH
IX交易所,https://ix.com/,B,0.6129,1.39 ETH,1.0 ETH,0.54 ETH,0.17 ETH
澳洲U网,https://www.ucoin.pw,B,0.5968,1.38 ETH,1.0 ETH,0.53 ETH,0.17 ETH
UEX,http://www.uex.com/,B,0.5645,1.37 ETH,1.0 ETH,0.53 ETH,0.16 ETH
爱尚比特,https://www.asbtc.com,B,0.5484,1.37 ETH,1.0 ETH,0.53 ETH,0.16 ETH
币龙网,https://www.bitalong.com/,B,0.5323,1.36 ETH,1.0 ETH,0.52 ETH,0.15 ETH
ABEX,https://www.abexb.com/,B,0.5161,1.36 ETH,1.0 ETH,0.52 ETH,0.15 ETH
币湾交易所,https://www.coinbay.tw,B,0.5,1.36 ETH,1.0 ETH,0.52 ETH,0.15 ETH
58COIN,http://www.58coin.com/,B,0.4032,1.33 ETH,1.0 ETH,0.5 ETH,0.12 ETH
OCX,https://www.ocx.com/,B,0.3871,1.32 ETH,1.0 ETH,0.5 ETH,0.12 ETH
6x交易站,https://www.6x.com,B,0.371,1.32 ETH,1.0 ETH,0.5 ETH,0.11 ETH
B2BX,https://www.b2bx.exchange/,B,0.3387,1.31 ETH,1.0 ETH,0.49 ETH,0.1 ETH
IMX,https://www.imx.com,B,0.3226,1.31 ETH,1.0 ETH,0.49 ETH,0.1 ETH
Kdax.pro,https://www.kdax.pro/,B,0.3065,1.3 ETH,1.0 ETH,0.48 ETH,0.1 ETH
ZT.COM,https://www.zt.com/,B,0.2903,1.3 ETH,1.0 ETH,0.48 ETH,0.09 ETH
币系,https://bilaxy.com/,B,0.2742,1.29 ETH,1.0 ETH,0.48 ETH,0.09 ETH
Ethfinex,https://www.ethfinex.com/,B,0.2581,1.29 ETH,1.0 ETH,0.47 ETH,0.08 ETH
Park.one,https://www.park.one,B,0.2097,1.28 ETH,1.0 ETH,0.47 ETH,0.07 ETH
COIN918,http://www.coin918.cc/,B,0.1774,1.27 ETH,1.0 ETH,0.46 ETH,0.06 ETH
TOK,https://www.tok.com,B,0.1613,1.27 ETH,1.0 ETH,0.46 ETH,0.05 ETH
PK.TOP,http://www.pk.top/,B,0.1452,1.26 ETH,1.0 ETH,0.45 ETH,0.05 ETH
T网,https://www.tokencan.net,B,0.0806,1.24 ETH,1.0 ETH,0.44 ETH,0.03 ETH
币贝交易所,https://www.exshell.com/,B,0.0484,1.24 ETH,1.0 ETH,0.43 ETH,0.02 ETH
XTRA,https://www.xtraex.com/,B,0.0323,1.23 ETH,1.0 ETH,0.43 ETH,0.01 ETH
60交易所,https://www.60.com,B,0.0161,1.23 ETH,1.0 ETH,0.43 ETH,0.01 ETH
GAEX,https://www.gaex.com/,C,1.0,1.2 ETH,0.8 ETH,0.3 ETH,0.1 ETH
WR.NET,https://www.wr.net/,C,0.9753,1.2 ETH,0.8 ETH,0.3 ETH,0.1 ETH
怪兽市场,https://www.mser.one/,C,0.963,1.2 ETH,0.8 ETH,0.29 ETH,0.1 ETH
Biger,https://www.biger.in/,C,0.9506,1.19 ETH,0.8 ETH,0.29 ETH,0.09 ETH
HEX,https://www.hex.com/,C,0.9136,1.19 ETH,0.79 ETH,0.28 ETH,0.09 ETH
BQEX,https://www.bqex.pro/,C,0.8889,1.19 ETH,0.79 ETH,0.28 ETH,0.09 ETH
币扬,http://www.bityoung.com/,C,0.8519,1.18 ETH,0.79 ETH,0.27 ETH,0.08 ETH
热币网,https://www.hotcoin.top/,C,0.8025,1.18 ETH,0.78 ETH,0.26 ETH,0.07 ETH
火币韩国站,https://event.huobi.co.kr,C,0.7778,1.18 ETH,0.78 ETH,0.26 ETH,0.07 ETH
DBOSS,https://www.dboss.vip/,C,0.7531,1.17 ETH,0.78 ETH,0.25 ETH,0.07 ETH
9coin,https://www.9coin.com,C,0.7654,1.17 ETH,0.78 ETH,0.25 ETH,0.07 ETH
HCoin,https://www.hcoin.com/,C,0.7284,1.17 ETH,0.78 ETH,0.25 ETH,0.06 ETH
QB.COM,https://www.qb.com/,C,0.7037,1.17 ETH,0.77 ETH,0.24 ETH,0.06 ETH
Korbit,https://www.korbit.co.kr,C,0.6914,1.17 ETH,0.77 ETH,0.24 ETH,0.06 ETH
Bybit,http://www.bybit.com,C,0.642,1.16 ETH,0.77 ETH,0.23 ETH,0.05 ETH
Mercatox,https://mercatox.com/,C,0.6543,1.16 ETH,0.77 ETH,0.23 ETH,0.05 ETH
PRDAE,https://www.prdae.pro/,C,0.6296,1.16 ETH,0.77 ETH,0.23 ETH,0.05 ETH
Exchain,https://www.exchain.com,C,0.6173,1.16 ETH,0.77 ETH,0.22 ETH,0.04 ETH
比特兔交易所,https://bitrabbit.com/,C,0.6049,1.16 ETH,0.76 ETH,0.22 ETH,0.04 ETH
COIEX,https://coiex.io/,C,0.5802,1.15 ETH,0.76 ETH,0.21 ETH,0.04 ETH
FCoinJP,https://www.fcoinjp.com/,C,0.5679,1.15 ETH,0.76 ETH,0.21 ETH,0.04 ETH
新比特交易所,http://www.xbtc.cx/,B,0.0968,1.25 ETH,1.0 ETH,0.44 ETH,0.03 ETH
新加坡币多网,https://www.coinba.pro/,C,0.5432,1.15 ETH,0.76 ETH,0.21 ETH,0.03 ETH
7EBIT,http://www.7ebit.net/,C,0.5309,1.15 ETH,0.76 ETH,0.2 ETH,0.03 ETH
币族,https://www.bizu.com,C,0.5062,1.15 ETH,0.75 ETH,0.2 ETH,0.02 ETH
笔加索,https://www.bjs.bi/,C,0.4938,1.15 ETH,0.75 ETH,0.19 ETH,0.02 ETH
英国交易所,https://ukex.com,C,0.4691,1.14 ETH,0.75 ETH,0.19 ETH,0.02 ETH
AI交易所,https://www.aicexc.com/,C,0.4568,1.14 ETH,0.75 ETH,0.18 ETH,0.01 ETH
Indodax,https://indodax.com/,C,0.4444,1.14 ETH,0.75 ETH,0.18 ETH,0.01 ETH
BTCTurk,https://www.btcturk.com,C,0.4321,1.14 ETH,0.75 ETH,0.18 ETH,0.01 ETH
Rootrex,https://www.rootrex.com,C,0.4198,1.14 ETH,0.75 ETH,0.17 ETH,0.01 ETH
Bithumb DEX,https://www.bithumb.io/,C,0.4074,1.14 ETH,0.75 ETH,0.17 ETH,0.01 ETH
CoinFit,https://www.coinfit.io/,C,0.3951,1.14 ETH,0.74 ETH,0.17 ETH,0.01 ETH
WinMax,https://www.winmax.me/,C,0.3827,1.13 ETH,0.74 ETH,0.16 ETH,0.01 ETH
讯齐,https://www.xunq.net,C,0.358,1.13 ETH,0.74 ETH,0.16 ETH,0.01 ETH
找币,https://www.zhaobi.com/,C,0.3457,1.13 ETH,0.74 ETH,0.16 ETH,0.01 ETH
WanShare,https://www.wanshare.com/,C,0.321,1.13 ETH,0.74 ETH,0.15 ETH,0.01 ETH
炒币网,https://www.chaobi.com/,C,0.2963,1.13 ETH,0.73 ETH,0.14 ETH,0.01 ETH
DeBi,https://www.debi.com/,C,0.284,1.12 ETH,0.73 ETH,0.14 ETH,0.01 ETH
币次元,https://www.coinx.pro/,C,0.2593,1.12 ETH,0.73 ETH,0.13 ETH,0.01 ETH
CBX,https://www.cbx.one,C,0.2346,1.12 ETH,0.73 ETH,0.12 ETH,0.01 ETH
VBITEX,https://www.vbitex.com/,C,0.2099,1.12 ETH,0.73 ETH,0.12 ETH,0.01 ETH
币团网,https://www.bituan.com/,C,0.1728,1.11 ETH,0.72 ETH,0.11 ETH,0.01 ETH
BHEX,https://www.bhex.com/,C,0.1852,1.11 ETH,0.72 ETH,0.11 ETH,0.01 ETH
CoinPark,https://www.coinpark.com/,C,0.1481,1.11 ETH,0.72 ETH,0.1 ETH,0.01 ETH
畅思,https://chaince.com/,C,0.1235,1.11 ETH,0.72 ETH,0.09 ETH,0.01 ETH
中比特交易所,https://zbt.one/,C,0.1111,1.11 ETH,0.72 ETH,0.09 ETH,0.01 ETH
MAX,https://max.maicoin.com/,C,0.0617,1.1 ETH,0.71 ETH,0.07 ETH,0.01 ETH
G网,https://www.gbcax.com/,C,0.037,1.1 ETH,0.71 ETH,0.06 ETH,0.01 ETH
ExNow,http://www.exnow.com/,C,0.0123,1.1 ETH,0.71 ETH,0.06 ETH,0.01 ETH
CoinEx,https://www.coinex.com,C,0.2469,1.12 ETH,0.73 ETH,0.13 ETH,0.01 ETH
CoinFalcon,https://coinfalcon.com/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
Trade Satoshi,https://tradesatoshi.com/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
Be.Top,https://www.be.top/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
币易,http://www.coinyee.pro,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
Bisq,https://bisq.network/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
以飞交易所,https://etherflyer.com/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
Switcheo Network,https://switcheo.network/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
DDEX,https://ddex.io/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
Newdex,https://newdex.io/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
Coinrail,https://coinrail.co.kr,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
SouthXchange,https://www.southxchange.com/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
影力所,http://www.inex.exchange/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
Coingi,https://coingi.com/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
FreiExchange,https://freiexchange.com/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
龙阁,https://www.longex.io,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
Ore.Bz,https://ore.bz/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
Dididu,http://www.dididu.com/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
